age,educational-num,marital-status,race,gender,hours-per-week,income
56,16,Married-civ-spouse,White,Male,60,>50K
37,10,Married-civ-spouse,White,Male,40,<=50K
57,6,Divorced,White,Male,64,<=50K
22,11,Never-married,Black,Male,52,<=50K
48,15,Married-civ-spouse,White,Male,48,>50K
27,10,Married-civ-spouse,Black,Male,40,<=50K
18,8,Never-married,White,Male,50,<=50K
41,12,Married-civ-spouse,White,Male,60,>50K
33,13,Never-married,White,Male,40,<=50K
51,9,Married-spouse-absent,White,Male,50,<=50K
33,14,Never-married,White,Female,45,<=50K
25,13,Never-married,White,Female,32,<=50K
55,9,Married-civ-spouse,White,Male,55,<=50K
29,7,Divorced,White,Female,70,<=50K
24,13,Never-married,White,Male,41,<=50K
41,13,Married-civ-spouse,White,Male,50,>50K
29,14,Never-married,White,Female,50,<=50K
39,10,Married-civ-spouse,Amer-Indian-Eskimo,Male,50,>50K
35,10,Married-civ-spouse,White,Male,48,>50K
20,10,Never-married,White,Female,40,<=50K
41,11,Divorced,White,Female,40,<=50K
26,13,Never-married,White,Male,80,<=50K
44,9,Divorced,White,Male,45,<=50K
32,9,Married-civ-spouse,White,Male,55,<=50K
35,9,Divorced,White,Male,40,<=50K
59,4,Married-civ-spouse,White,Male,38,<=50K
61,10,Divorced,White,Male,40,<=50K
20,9,Never-married,White,Male,43,<=50K
58,8,Divorced,Black,Male,45,>50K
48,7,Married-civ-spouse,White,Male,55,<=50K
26,13,Never-married,Asian-Pac-Islander,Female,40,<=50K
28,10,Married-civ-spouse,White,Male,40,<=50K
48,13,Married-civ-spouse,White,Male,40,>50K
45,9,Married-civ-spouse,White,Male,45,>50K
18,9,Never-married,White,Male,40,<=50K
23,9,Never-married,White,Male,40,<=50K
31,10,Never-married,White,Female,40,>50K
19,9,Never-married,Black,Male,20,<=50K
35,12,Divorced,White,Female,32,<=50K
22,9,Never-married,White,Male,40,<=50K
32,9,Never-married,White,Male,60,<=50K
69,9,Widowed,White,Female,20,<=50K
39,10,Married-civ-spouse,White,Female,43,>50K
21,10,Never-married,Asian-Pac-Islander,Female,15,<=50K
22,13,Never-married,White,Female,40,<=50K
52,14,Married-civ-spouse,White,Male,36,<=50K
44,14,Married-civ-spouse,White,Male,48,<=50K
22,12,Never-married,White,Female,40,<=50K
49,12,Married-civ-spouse,White,Male,45,>50K
51,9,Married-civ-spouse,White,Male,50,>50K
27,14,Never-married,Asian-Pac-Islander,Male,20,<=50K
34,13,Married-civ-spouse,White,Male,40,>50K
20,10,Never-married,White,Female,12,<=50K
22,13,Never-married,Asian-Pac-Islander,Male,40,<=50K
68,7,Widowed,Black,Female,35,<=50K
31,9,Married-civ-spouse,White,Male,73,<=50K
22,9,Never-married,White,Male,30,<=50K
62,9,Married-civ-spouse,White,Male,40,<=50K
28,9,Never-married,Amer-Indian-Eskimo,Female,40,<=50K
46,10,Married-civ-spouse,Black,Male,60,>50K
49,9,Married-civ-spouse,White,Male,40,<=50K
40,14,Married-civ-spouse,White,Male,55,<=50K
54,9,Married-civ-spouse,White,Male,40,<=50K
24,5,Never-married,Other,Male,58,<=50K
27,12,Never-married,White,Female,40,<=50K
33,9,Married-civ-spouse,White,Male,40,<=50K
19,10,Never-married,Amer-Indian-Eskimo,Male,42,<=50K
27,9,Married-civ-spouse,White,Male,40,>50K
39,9,Divorced,White,Male,50,<=50K
29,13,Married-spouse-absent,White,Male,50,<=50K
29,8,Married-civ-spouse,Asian-Pac-Islander,Male,50,<=50K
44,3,Married-civ-spouse,White,Male,84,>50K
51,16,Married-spouse-absent,White,Male,70,>50K
37,13,Married-civ-spouse,White,Male,55,>50K
56,9,Married-civ-spouse,White,Male,40,>50K
19,7,Never-married,White,Female,15,<=50K
37,13,Never-married,White,Male,40,<=50K
18,10,Never-married,White,Female,15,<=50K
35,2,Married-civ-spouse,White,Male,15,<=50K
28,4,Married-civ-spouse,White,Male,35,<=50K
40,13,Married-civ-spouse,White,Male,60,>50K
50,14,Married-civ-spouse,White,Male,40,<=50K
31,9,Never-married,White,Male,60,<=50K
57,7,Divorced,White,Male,50,<=50K
40,13,Married-civ-spouse,White,Male,50,>50K
44,13,Never-married,White,Male,40,>50K
40,10,Married-civ-spouse,White,Male,60,<=50K
42,10,Never-married,White,Female,45,<=50K
41,10,Married-civ-spouse,Black,Male,35,<=50K
23,10,Married-spouse-absent,White,Male,45,<=50K
41,9,Married-civ-spouse,White,Male,99,<=50K
41,10,Never-married,White,Male,40,<=50K
29,11,Never-married,White,Male,75,<=50K
33,13,Never-married,Black,Female,40,<=50K
43,9,Divorced,White,Female,46,<=50K
18,10,Never-married,White,Female,10,<=50K
67,10,Widowed,White,Female,33,<=50K
21,9,Never-married,White,Male,40,<=50K
36,8,Married-civ-spouse,White,Male,48,<=50K
22,10,Never-married,White,Male,65,<=50K
64,13,Married-civ-spouse,White,Male,40,>50K
24,7,Never-married,White,Female,30,<=50K
44,9,Married-civ-spouse,White,Male,40,<=50K
22,10,Never-married,White,Male,4,<=50K
60,4,Married-civ-spouse,White,Male,15,<=50K
31,10,Married-civ-spouse,White,Male,50,>50K
74,8,Married-civ-spouse,White,Male,11,<=50K
30,13,Never-married,White,Male,40,<=50K
29,7,Never-married,White,Male,40,<=50K
47,10,Married-civ-spouse,White,Female,50,>50K
71,11,Widowed,White,Female,20,<=50K
33,6,Married-civ-spouse,White,Male,80,<=50K
56,9,Widowed,White,Female,30,<=50K
24,7,Never-married,Amer-Indian-Eskimo,Female,40,<=50K
37,13,Married-civ-spouse,White,Male,40,>50K
52,13,Married-civ-spouse,White,Male,40,<=50K
42,13,Married-civ-spouse,White,Male,40,<=50K
56,9,Married-civ-spouse,White,Male,48,<=50K
52,13,Divorced,White,Male,40,<=50K
56,16,Married-civ-spouse,White,Male,56,<=50K
54,13,Married-civ-spouse,White,Male,40,<=50K
43,13,Married-civ-spouse,White,Male,60,<=50K
68,9,Widowed,White,Female,42,<=50K
38,13,Married-civ-spouse,White,Female,40,<=50K
44,14,Married-civ-spouse,White,Male,40,>50K
32,7,Married-civ-spouse,White,Female,15,<=50K
23,13,Never-married,White,Male,50,<=50K
69,9,Widowed,White,Female,40,<=50K
52,9,Married-civ-spouse,White,Male,60,>50K
24,12,Married-civ-spouse,White,Male,40,<=50K
45,13,Married-civ-spouse,White,Male,40,>50K
43,5,Married-civ-spouse,White,Male,84,<=50K
59,13,Married-civ-spouse,White,Male,40,>50K
35,12,Married-civ-spouse,White,Male,50,>50K
43,13,Married-civ-spouse,White,Male,20,>50K
47,7,Married-civ-spouse,White,Male,40,<=50K
29,10,Married-civ-spouse,Black,Female,14,<=50K
77,12,Married-civ-spouse,White,Male,2,<=50K
48,9,Married-civ-spouse,Black,Male,40,<=50K
40,13,Married-civ-spouse,White,Male,50,>50K
23,10,Never-married,White,Male,15,<=50K
51,9,Married-civ-spouse,White,Male,40,>50K
43,12,Married-civ-spouse,Black,Female,40,<=50K
44,9,Married-civ-spouse,Black,Male,40,<=50K
24,13,Never-married,White,Female,40,<=50K
39,14,Divorced,Black,Male,70,>50K
19,10,Never-married,White,Male,20,<=50K
21,10,Never-married,White,Female,25,<=50K
49,9,Married-civ-spouse,White,Male,48,>50K
22,10,Never-married,White,Male,36,<=50K
59,9,Widowed,Black,Female,40,<=50K
51,9,Married-civ-spouse,White,Male,50,>50K
38,13,Divorced,White,Female,38,<=50K
45,9,Married-civ-spouse,White,Male,50,>50K
56,10,Married-civ-spouse,White,Male,60,<=50K
67,10,Widowed,White,Female,4,<=50K
27,9,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
21,10,Never-married,White,Female,38,<=50K
55,14,Divorced,White,Male,45,<=50K
31,10,Divorced,White,Female,20,<=50K
57,5,Married-civ-spouse,White,Male,45,<=50K
33,9,Never-married,Black,Male,40,<=50K
26,14,Never-married,Black,Male,40,<=50K
51,9,Married-civ-spouse,White,Male,40,<=50K
35,9,Never-married,White,Male,40,<=50K
19,9,Never-married,White,Male,20,<=50K
46,13,Married-civ-spouse,Asian-Pac-Islander,Male,40,>50K
38,13,Married-civ-spouse,White,Male,48,<=50K
24,4,Never-married,White,Male,24,<=50K
38,14,Divorced,White,Female,50,>50K
49,9,Divorced,White,Female,16,<=50K
34,13,Divorced,Black,Male,21,<=50K
55,13,Married-civ-spouse,White,Male,20,>50K
51,10,Never-married,White,Male,30,<=50K
72,9,Widowed,White,Female,20,<=50K
60,4,Married-civ-spouse,White,Male,50,>50K
45,11,Married-civ-spouse,White,Male,40,<=50K
21,6,Married-civ-spouse,White,Male,30,<=50K
49,10,Married-civ-spouse,White,Male,40,>50K
46,13,Never-married,Black,Female,40,<=50K
62,10,Married-civ-spouse,White,Male,40,<=50K
51,13,Married-civ-spouse,White,Male,50,>50K
50,10,Married-civ-spouse,White,Male,50,>50K
18,9,Never-married,White,Male,20,<=50K
71,13,Divorced,White,Female,38,>50K
30,9,Never-married,White,Male,22,<=50K
51,6,Widowed,White,Female,40,<=50K
36,11,Never-married,White,Male,40,>50K
41,9,Divorced,White,Female,45,<=50K
38,10,Divorced,White,Female,10,<=50K
49,13,Married-civ-spouse,White,Male,75,>50K
42,13,Divorced,White,Female,40,<=50K
53,10,Married-civ-spouse,White,Male,45,>50K
21,10,Never-married,White,Male,10,<=50K
19,9,Never-married,White,Female,40,<=50K
43,13,Divorced,White,Female,40,<=50K
47,14,Married-civ-spouse,White,Male,45,>50K
30,9,Separated,White,Male,40,>50K
63,15,Married-civ-spouse,White,Male,50,>50K
53,9,Divorced,White,Female,35,<=50K
23,10,Married-civ-spouse,White,Male,40,<=50K
28,9,Divorced,White,Female,40,<=50K
61,15,Married-civ-spouse,White,Male,45,>50K
60,11,Widowed,Amer-Indian-Eskimo,Female,40,<=50K
32,13,Married-civ-spouse,White,Male,40,<=50K
47,9,Married-civ-spouse,White,Male,56,>50K
36,11,Married-civ-spouse,White,Female,40,<=50K
24,9,Never-married,White,Male,40,<=50K
46,13,Married-civ-spouse,White,Male,44,<=50K
59,6,Married-civ-spouse,White,Male,40,<=50K
30,7,Married-civ-spouse,White,Male,40,<=50K
30,13,Never-married,White,Male,60,<=50K
38,9,Married-civ-spouse,White,Male,40,<=50K
57,9,Widowed,White,Female,30,<=50K
64,15,Married-civ-spouse,White,Male,60,>50K
48,14,Never-married,White,Male,60,<=50K
28,13,Married-civ-spouse,White,Male,42,>50K
46,9,Married-civ-spouse,White,Male,45,>50K
51,9,Married-civ-spouse,White,Male,40,<=50K
55,9,Divorced,White,Male,60,>50K
44,12,Divorced,White,Female,40,<=50K
50,11,Married-civ-spouse,White,Male,40,<=50K
58,9,Widowed,White,Male,55,>50K
27,11,Never-married,Black,Male,40,<=50K
52,14,Divorced,White,Female,40,<=50K
30,10,Married-civ-spouse,White,Male,40,<=50K
49,6,Married-civ-spouse,White,Male,99,>50K
32,9,Married-civ-spouse,White,Male,40,<=50K
44,13,Married-civ-spouse,White,Male,60,>50K
63,3,Married-civ-spouse,Other,Male,32,<=50K
60,13,Married-civ-spouse,White,Male,40,>50K
55,10,Married-civ-spouse,White,Male,40,<=50K
77,8,Divorced,White,Male,12,<=50K
55,14,Married-civ-spouse,White,Male,55,>50K
51,9,Never-married,White,Male,35,<=50K
35,10,Married-civ-spouse,White,Male,40,<=50K
26,9,Married-AF-spouse,White,Female,42,<=50K
33,13,Divorced,White,Male,40,<=50K
34,13,Married-civ-spouse,White,Male,47,>50K
52,13,Married-civ-spouse,White,Male,48,>50K
50,9,Divorced,White,Female,40,<=50K
48,16,Married-civ-spouse,White,Male,45,>50K
24,13,Never-married,Asian-Pac-Islander,Male,40,<=50K
44,12,Married-civ-spouse,White,Male,40,<=50K
40,9,Divorced,White,Female,32,<=50K
61,10,Divorced,White,Male,40,<=50K
60,9,Married-civ-spouse,White,Male,40,<=50K
18,7,Never-married,Black,Male,25,<=50K
47,10,Divorced,White,Male,40,>50K
30,10,Married-civ-spouse,White,Male,48,>50K
44,9,Married-civ-spouse,Black,Female,38,>50K
60,6,Married-civ-spouse,White,Male,50,<=50K
44,9,Divorced,White,Female,40,<=50K
33,13,Separated,White,Female,40,<=50K
38,9,Separated,Black,Female,40,<=50K
42,13,Married-civ-spouse,White,Female,17,>50K
45,13,Married-civ-spouse,Black,Male,45,>50K
40,14,Married-civ-spouse,White,Male,50,>50K
40,10,Married-civ-spouse,White,Male,40,>50K
60,13,Married-civ-spouse,White,Male,40,>50K
40,9,Divorced,White,Female,40,<=50K
45,13,Never-married,White,Female,40,<=50K
51,14,Never-married,White,Male,20,>50K
31,9,Never-married,White,Male,35,<=50K
19,7,Never-married,White,Male,40,<=50K
24,13,Never-married,White,Male,40,<=50K
51,5,Never-married,Black,Female,40,<=50K
28,13,Married-civ-spouse,White,Male,50,<=50K
31,12,Never-married,White,Female,40,<=50K
19,9,Never-married,White,Male,46,<=50K
39,14,Married-civ-spouse,Black,Male,56,<=50K
27,13,Married-civ-spouse,White,Female,40,<=50K
39,9,Married-civ-spouse,White,Female,40,>50K
45,14,Divorced,White,Female,40,<=50K
21,11,Never-married,White,Male,40,<=50K
67,6,Married-civ-spouse,White,Male,16,<=50K
28,5,Married-civ-spouse,White,Male,40,<=50K
28,9,Never-married,White,Female,46,<=50K
48,10,Married-civ-spouse,White,Male,40,>50K
24,13,Never-married,White,Male,20,<=50K
66,13,Married-civ-spouse,White,Female,4,<=50K
23,9,Separated,White,Female,40,<=50K
17,6,Never-married,White,Female,20,<=50K
21,9,Never-married,White,Female,40,<=50K
30,9,Married-civ-spouse,White,Male,40,<=50K
53,9,Married-civ-spouse,White,Female,40,<=50K
40,13,Married-civ-spouse,White,Male,60,>50K
39,7,Divorced,White,Female,40,<=50K
38,11,Married-civ-spouse,White,Male,43,<=50K
33,12,Married-civ-spouse,White,Male,45,<=50K
36,13,Divorced,White,Female,40,<=50K
53,13,Widowed,White,Female,52,<=50K
32,9,Never-married,White,Female,50,<=50K
52,10,Widowed,White,Female,40,<=50K
31,7,Separated,White,Male,38,<=50K
35,8,Divorced,White,Male,40,<=50K
49,9,Divorced,Black,Female,40,<=50K
28,12,Never-married,White,Male,40,<=50K
75,9,Married-civ-spouse,White,Male,40,>50K
43,12,Divorced,Black,Male,40,<=50K
22,9,Never-married,Black,Female,40,<=50K
43,9,Divorced,Black,Female,40,<=50K
40,13,Married-civ-spouse,White,Male,60,>50K
29,10,Never-married,White,Male,40,<=50K
21,7,Married-civ-spouse,White,Male,60,<=50K
44,11,Never-married,Black,Male,40,<=50K
33,10,Married-civ-spouse,White,Male,45,>50K
38,13,Never-married,White,Male,48,>50K
29,9,Never-married,White,Female,32,<=50K
34,9,Married-civ-spouse,White,Male,55,>50K
27,8,Married-civ-spouse,White,Male,40,>50K
20,9,Never-married,White,Male,40,<=50K
35,14,Never-married,White,Male,40,<=50K
59,10,Married-civ-spouse,White,Male,40,>50K
19,10,Never-married,White,Female,32,<=50K
27,6,Divorced,White,Female,40,<=50K
41,13,Married-civ-spouse,White,Male,50,>50K
35,12,Never-married,White,Male,50,<=50K
26,9,Married-civ-spouse,White,Female,30,<=50K
32,13,Married-civ-spouse,White,Male,55,>50K
23,7,Separated,White,Female,35,<=50K
23,11,Never-married,White,Male,50,<=50K
21,9,Never-married,White,Female,30,<=50K
58,9,Married-civ-spouse,White,Male,24,<=50K
58,9,Widowed,White,Female,28,<=50K
19,9,Never-married,White,Male,20,<=50K
29,10,Divorced,White,Female,36,<=50K
25,12,Divorced,White,Female,40,<=50K
29,12,Never-married,White,Male,40,<=50K
18,7,Never-married,White,Female,12,<=50K
23,10,Never-married,White,Male,35,<=50K
52,10,Married-civ-spouse,White,Female,40,<=50K
23,13,Never-married,White,Female,12,<=50K
18,9,Never-married,White,Female,20,<=50K
39,13,Married-civ-spouse,White,Male,55,>50K
34,5,Married-civ-spouse,Other,Male,40,<=50K
39,10,Divorced,White,Female,40,<=50K
30,11,Married-civ-spouse,White,Male,40,<=50K
50,10,Divorced,White,Female,38,<=50K
68,3,Married-spouse-absent,White,Male,30,<=50K
32,9,Never-married,White,Male,40,<=50K
29,6,Never-married,White,Female,38,<=50K
29,9,Divorced,White,Female,30,<=50K
31,9,Divorced,White,Female,40,<=50K
25,3,Married-spouse-absent,White,Male,40,<=50K
30,10,Never-married,White,Female,40,<=50K
56,6,Widowed,White,Female,25,<=50K
42,10,Married-civ-spouse,White,Male,40,>50K
52,10,Divorced,White,Female,50,<=50K
37,14,Married-civ-spouse,White,Male,55,>50K
27,10,Never-married,White,Male,20,<=50K
32,10,Never-married,White,Male,40,<=50K
19,9,Never-married,White,Female,24,<=50K
37,9,Married-civ-spouse,White,Male,40,<=50K
46,9,Married-civ-spouse,White,Male,50,>50K
33,9,Never-married,Black,Male,40,<=50K
40,10,Divorced,White,Male,40,>50K
44,13,Married-civ-spouse,White,Male,40,>50K
34,13,Never-married,White,Female,48,>50K
60,10,Married-spouse-absent,Black,Female,40,<=50K
48,10,Married-civ-spouse,White,Male,40,<=50K
39,7,Married-civ-spouse,Other,Male,40,<=50K
24,5,Never-married,White,Male,48,<=50K
65,4,Married-civ-spouse,White,Male,27,<=50K
63,9,Married-civ-spouse,White,Male,32,<=50K
28,9,Married-civ-spouse,White,Male,40,>50K
33,9,Married-civ-spouse,Black,Male,46,>50K
28,9,Never-married,Black,Male,40,<=50K
34,12,Married-civ-spouse,White,Female,45,>50K
25,7,Married-civ-spouse,Other,Male,40,<=50K
74,9,Married-civ-spouse,White,Male,48,<=50K
28,8,Never-married,White,Male,40,<=50K
23,11,Married-civ-spouse,White,Male,40,<=50K
25,10,Never-married,White,Female,40,<=50K
19,9,Never-married,White,Male,15,<=50K
48,13,Never-married,White,Male,40,<=50K
60,14,Divorced,White,Male,50,<=50K
26,7,Never-married,Black,Male,40,<=50K
38,9,Divorced,White,Male,40,<=50K
53,10,Separated,White,Female,39,<=50K
30,9,Married-civ-spouse,White,Male,40,<=50K
53,10,Married-civ-spouse,Black,Female,30,<=50K
22,6,Never-married,White,Male,40,<=50K
41,13,Married-civ-spouse,White,Male,99,>50K
42,9,Never-married,White,Male,50,<=50K
22,13,Never-married,White,Female,20,<=50K
27,13,Never-married,Black,Female,60,<=50K
44,15,Never-married,Black,Female,40,<=50K
58,9,Divorced,White,Female,45,<=50K
28,16,Never-married,White,Male,30,<=50K
48,10,Married-civ-spouse,White,Male,40,<=50K
43,9,Married-civ-spouse,White,Male,40,>50K
41,10,Married-civ-spouse,White,Male,40,<=50K
50,14,Married-civ-spouse,White,Male,40,<=50K
46,9,Married-civ-spouse,White,Male,40,<=50K
35,10,Married-civ-spouse,White,Female,40,>50K
24,10,Never-married,White,Female,20,<=50K
56,14,Married-civ-spouse,White,Male,40,<=50K
42,13,Never-married,White,Female,35,<=50K
27,7,Separated,White,Male,40,<=50K
35,11,Married-civ-spouse,White,Male,36,<=50K
49,9,Never-married,White,Female,40,<=50K
39,10,Married-civ-spouse,White,Male,50,<=50K
28,11,Never-married,White,Male,40,<=50K
45,9,Married-civ-spouse,White,Male,50,<=50K
66,9,Widowed,White,Female,16,<=50K
19,10,Never-married,White,Female,40,<=50K
18,10,Never-married,White,Female,15,<=50K
47,13,Married-civ-spouse,Black,Male,45,>50K
48,11,Divorced,White,Female,41,<=50K
26,13,Never-married,White,Male,20,<=50K
49,14,Divorced,White,Female,32,>50K
50,14,Married-civ-spouse,White,Male,40,>50K
47,15,Married-civ-spouse,White,Male,42,>50K
30,13,Married-civ-spouse,White,Male,40,<=50K
44,10,Never-married,White,Male,20,<=50K
70,9,Widowed,White,Female,20,<=50K
47,9,Married-civ-spouse,White,Male,40,>50K
52,9,Married-civ-spouse,Black,Male,40,>50K
32,9,Divorced,White,Male,99,<=50K
39,10,Married-civ-spouse,White,Male,40,>50K
47,13,Married-civ-spouse,White,Male,45,>50K
42,9,Married-civ-spouse,White,Male,40,<=50K
33,14,Married-civ-spouse,White,Female,15,<=50K
29,9,Divorced,White,Female,40,<=50K
27,9,Separated,Black,Female,40,<=50K
40,13,Married-civ-spouse,White,Male,40,>50K
42,14,Married-civ-spouse,White,Male,35,>50K
28,10,Married-civ-spouse,White,Male,40,>50K
19,9,Never-married,White,Female,40,<=50K
30,10,Never-married,Asian-Pac-Islander,Male,40,<=50K
71,9,Widowed,White,Female,40,<=50K
53,9,Married-civ-spouse,White,Male,40,>50K
64,3,Married-civ-spouse,White,Male,40,<=50K
44,14,Divorced,White,Female,50,<=50K
72,10,Widowed,Black,Female,20,<=50K
64,4,Married-civ-spouse,White,Male,70,<=50K
51,9,Married-civ-spouse,White,Male,40,<=50K
51,10,Married-civ-spouse,White,Male,40,>50K
55,9,Married-civ-spouse,White,Male,35,<=50K
34,13,Married-civ-spouse,White,Male,45,>50K
36,10,Never-married,White,Male,40,<=50K
20,10,Never-married,White,Male,35,<=50K
25,9,Never-married,White,Female,25,<=50K
40,9,Married-civ-spouse,White,Male,50,<=50K
24,9,Married-civ-spouse,White,Male,50,<=50K
39,9,Never-married,Black,Male,35,<=50K
56,14,Married-civ-spouse,White,Male,40,>50K
25,13,Never-married,White,Female,60,<=50K
38,10,Divorced,White,Male,45,<=50K
22,10,Never-married,White,Male,40,<=50K
29,12,Married-civ-spouse,White,Male,43,<=50K
25,8,Never-married,Black,Male,40,<=50K
36,10,Never-married,White,Male,50,<=50K
50,9,Divorced,White,Female,60,>50K
22,9,Married-civ-spouse,White,Male,40,<=50K
19,6,Never-married,White,Male,40,<=50K
20,10,Never-married,White,Female,12,<=50K
